src_id,src_cluster,dst_id,dst_cluster,bucket_id
986,2,752,0,94
986,2,991,0,94
986,2,48,0,94
1036,1,58,1,94
311,0,1037,0,94
311,0,567,0,94
732,2,701,2,94
990,0,698,0,94
303,0,212,0,94
204,0,456,0,94
204,0,498,0,94
204,0,725,0,94
204,0,250,0,94
204,0,667,0,94
212,0,303,0,94
212,0,439,0,94
212,0,1054,0,94
679,2,60,2,94
1,1,123,1,94
934,1,460,1,94
934,1,128,1,94
543,2,356,0,94
543,2,542,0,94
659,0,413,0,94
659,0,595,0,94
203,1,866,1,94
211,0,212,0,94
859,2,400,0,94
859,2,388,0,94
859,2,325,0,94
160,0,783,2,94
482,0,194,0,94
1061,0,1062,0,94
509,0,364,2,94
509,0,583,2,94
509,0,389,2,94
509,0,454,2,94
355,1,316,1,94
283,0,72,0,94
283,0,815,0,94
697,0,50,0,94
697,0,73,0,94
697,0,1070,0,94
131,0,1039,0,94
131,0,990,0,94
681,0,590,0,94
681,0,388,0,94
194,0,72,0,94
194,0,289,0,94
194,0,121,0,94
194,0,817,0,94
194,0,991,0,94
194,0,1004,0,94
194,0,463,0,94
194,0,181,0,94
194,0,586,0,94
194,0,498,0,94
194,0,296,0,94
1070,0,697,0,94
626,0,738,0,94
626,0,590,0,94
1069,0,586,0,94
590,0,408,0,94
590,0,595,0,94
590,0,371,0,94
590,0,439,0,94
658,2,884,0,94
944,0,569,0,94
944,0,659,0,94
738,0,626,0,94
841,2,915,2,94
701,2,840,2,94
701,2,732,2,94
701,2,915,2,94
388,0,439,0,94
296,0,42,2,94
413,0,659,0,94
338,0,595,0,94
1026,2,1050,0,94
1026,2,609,0,94
1026,2,950,0,94
1026,2,176,0,94
1026,2,487,0,94
783,2,160,0,94
783,2,609,0,94
783,2,252,0,94
783,2,68,0,94
783,2,542,0,94
783,2,103,0,94
1068,0,308,0,94
1068,0,32,0,94
950,0,1026,2,94
263,2,176,0,94
551,0,388,0,94
603,1,814,1,94
1033,2,437,0,94
1033,2,149,0,94
1033,2,542,0,94
591,1,711,1,94
884,0,658,2,94
834,0,1068,0,94
834,0,144,0,94
834,0,1074,0,94
834,0,168,0,94
214,0,1072,2,94
214,0,1068,0,94
214,0,297,2,94
581,1,779,1,94
654,0,50,0,94
835,1,1063,1,94
463,0,339,0,94
463,0,687,0,94
463,0,400,0,94
463,0,1004,0,94
252,0,687,0,94
252,0,783,2,94
252,0,765,2,94
72,0,194,0,94
72,0,283,0,94
72,0,595,0,94
997,1,415,1,94
997,1,142,1,94
9,0,391,2,94
9,0,938,0,94
9,0,1062,0,94
9,0,1039,0,94
1064,0,475,2,94
1064,0,783,2,94
915,2,841,2,94
915,2,701,2,94
915,2,901,2,94
915,2,815,0,94
915,2,297,2,94
915,2,639,0,94
915,2,536,2,94
592,2,400,0,94
704,0,1067,0,94
704,0,617,0,94
704,0,1053,0,94
708,1,1058,1,94
708,1,1075,1,94
847,0,101,2,94
32,0,1042,0,94
32,0,1068,0,94
371,0,590,0,94
823,2,242,0,94
823,2,498,0,94
823,2,1033,2,94
823,2,567,0,94
823,2,239,2,94
823,2,41,0,94
823,2,915,2,94
794,0,194,0,94
595,0,590,0,94
595,0,1037,0,94
595,0,659,0,94
595,0,338,0,94
389,2,830,0,94
389,2,667,0,94
389,2,498,0,94
389,2,242,0,94
44,0,129,0,94
44,0,189,0,94
1072,2,325,0,94
1072,2,830,0,94
372,0,536,2,94
675,1,462,1,94
244,1,415,1,94
244,1,142,1,94
439,0,388,0,94
536,2,372,0,94
817,0,194,0,94
151,2,602,0,94
151,2,609,0,94
34,0,1072,2,94
34,0,282,0,94
34,0,313,0,94
101,2,1002,0,94
101,2,847,0,94
101,2,176,0,94
101,2,282,0,94
1037,0,311,0,94
1037,0,595,0,94
600,0,42,2,94
600,0,823,2,94
600,0,289,0,94
193,1,233,1,94
1042,0,1039,0,94
437,0,1033,2,94
639,0,1054,0,94
1056,0,609,0,94
1056,0,687,0,94
415,1,997,1,94
791,1,523,1,94
316,1,955,1,94
74,0,840,2,94
342,0,588,0,94
342,0,1068,0,94
342,0,502,0,94
339,0,1066,0,94
481,1,27,1,94
103,0,783,2,94
588,0,342,0,94
145,0,1033,2,94
713,2,927,0,94
713,2,609,0,94
713,2,950,0,94
713,2,716,0,94
713,2,479,0,94
713,2,1032,0,94
713,2,762,0,94
713,2,209,2,94
713,2,884,0,94
713,2,738,0,94
713,2,629,0,94
713,2,95,0,94
713,2,325,0,94
713,2,998,0,94
713,2,940,0,94
713,2,1028,0,94
713,2,242,0,94
713,2,842,0,94
713,2,363,0,94
713,2,1043,0,94
713,2,400,0,94
713,2,124,0,94
713,2,105,0,94
713,2,542,0,94
583,2,509,0,94
41,0,495,2,94
53,0,250,0,94
53,0,1018,0,94
53,0,26,0,94
53,0,834,0,94
616,0,517,0,94
617,0,701,2,94
617,0,728,0,94
561,1,281,1,94
67,0,938,0,94
67,0,1042,0,94
3,0,42,2,94
3,0,488,2,94
498,0,194,0,94
498,0,881,2,94
425,0,765,2,94
85,2,400,0,94
85,2,953,0,94
60,2,679,2,94
114,2,124,0,94
431,0,475,2,94
308,0,422,0,94
308,0,1056,0,94
308,0,1068,0,94
308,0,1014,0,94
176,0,101,2,94
176,0,263,2,94
176,0,1026,2,94
282,0,1071,2,94
282,0,101,2,94
840,2,701,2,94
840,2,74,0,94
840,2,609,0,94
239,2,823,2,94
830,0,389,2,94
830,0,1072,2,94
830,0,765,2,94
1039,0,131,0,94
1039,0,72,0,94
189,0,72,0,94
475,2,468,0,94
391,2,68,0,94
391,2,325,0,94
325,0,1033,2,94
325,0,1072,2,94
323,0,687,0,94
323,0,98,0,94
323,0,1073,0,94
323,0,632,0,94
1023,1,460,1,94
927,0,536,2,94
121,0,194,0,94
765,2,252,0,94
765,2,425,0,94
50,0,102,0,94
50,0,654,0,94
362,0,765,2,94
242,0,209,2,94
242,0,389,2,94
242,0,454,2,94
422,0,394,0,94
523,1,791,1,94
523,1,724,1,94
999,0,297,2,94
853,2,400,0,94
687,0,463,0,94
687,0,1056,0,94
724,1,523,1,94
1050,0,495,2,94
1063,1,835,1,94
1004,0,463,0,94
27,1,481,1,94
233,1,193,1,94
42,2,325,0,94
42,2,296,0,94
102,0,50,0,94
102,0,943,0,94
560,0,495,2,94
777,0,502,0,94
777,0,882,0,94
777,0,988,0,94
542,0,543,2,94
542,0,598,2,94
542,0,783,2,94
542,0,1033,2,94
598,2,542,0,94
377,1,992,1,94
377,1,1060,1,94
488,2,3,0,94
357,0,964,0,94
357,0,818,0,94
357,0,1039,0,94
357,0,654,0,94
357,0,1068,0,94
357,0,626,0,94
357,0,938,0,94
209,2,242,0,94
517,0,1065,0,94
517,0,616,0,94
517,0,709,0,94
68,0,783,2,94
68,0,391,2,94
881,2,498,0,94
454,2,242,2,95
454,2,509,2,95
609,2,297,0,95
609,2,151,0,95
609,2,836,0,95
609,2,783,0,95
609,2,840,2,95
881,0,638,0,95
297,0,482,2,95
297,0,999,2,95
297,0,242,2,95
297,0,609,2,95
1080,0,1072,0,95
1080,0,638,0,95
586,2,394,2,95
586,2,194,0,95
586,2,1065,2,95
586,2,616,2,95
986,1,752,1,95
986,1,991,1,95
986,1,48,1,95
1036,2,701,2,95
1036,2,475,2,95
1036,2,58,2,95
732,2,701,2,95
990,0,513,0,95
990,0,698,0,95
303,0,212,0,95
926,1,1077,1,95
926,1,557,1,95
204,0,456,0,95
204,0,498,0,95
204,0,725,0,95
204,0,250,0,95
204,0,667,2,95
679,0,26,0,95
679,0,60,0,95
1,0,123,0,95
934,1,460,1,95
934,1,128,1,95
318,0,72,0,95
1060,0,191,2,95
543,0,356,2,95
543,0,542,2,95
212,0,303,0,95
212,0,439,0,95
203,1,866,1,95
211,0,212,0,95
859,0,400,2,95
859,0,388,0,95
859,0,325,2,95
160,2,783,0,95
482,2,194,0,95
1061,0,1062,0,95
539,0,1072,0,95
539,0,212,0,95
509,2,364,2,95
509,2,583,2,95
509,2,389,0,95
509,2,454,2,95
355,1,316,1,95
283,0,72,0,95
697,0,927,2,95
697,0,1042,0,95
697,0,1076,2,95
697,0,50,2,95
697,0,73,2,95
697,0,1070,2,95
801,0,768,0,95
801,0,313,0,95
681,0,638,0,95
681,0,626,0,95
681,0,590,0,95
681,0,388,0,95
131,0,1039,0,95
131,0,990,0,95
460,1,934,1,95
194,0,72,0,95
194,0,289,0,95
194,0,121,0,95
194,0,817,0,95
1070,2,697,0,95
758,0,638,0,95
626,0,193,0,95
626,0,738,2,95
626,0,590,0,95
1069,2,586,2,95
590,0,408,0,95
590,0,595,2,95
590,0,371,0,95
590,0,439,0,95
658,0,884,2,95
944,1,569,1,95
738,2,626,0,95
1068,0,834,0,95
1068,0,72,0,95
1068,0,342,0,95
1068,0,308,0,95
1068,0,32,0,95
701,2,840,2,95
701,2,732,2,95
701,2,915,2,95
388,0,638,0,95
388,0,439,0,95
296,2,42,2,95
254,0,1039,0,95
338,2,595,2,95
841,2,915,2,95
1026,0,1050,2,95
1026,0,609,2,95
1026,0,950,2,95
1026,0,176,0,95
1026,0,487,2,95
783,0,160,2,95
783,0,542,2,95
783,0,609,2,95
783,0,252,2,95
783,0,68,2,95
345,0,346,2,95
345,0,1058,2,95
950,2,1026,0,95
1049,0,638,0,95
1049,0,325,2,95
263,0,176,0,95
551,0,371,0,95
551,0,388,0,95
603,1,814,1,95
1033,0,847,0,95
1033,0,823,2,95
1033,0,325,2,95
1033,0,765,2,95
1033,0,437,2,95
1033,0,149,2,95
191,2,1060,0,95
591,1,711,1,95
884,2,658,0,95
834,0,313,0,95
834,0,72,0,95
834,0,1068,0,95
834,0,144,0,95
834,0,1074,0,95
834,0,168,0,95
214,0,1072,0,95
214,0,1068,0,95
581,0,779,0,95
654,0,50,2,95
835,1,1063,1,95
313,0,834,0,95
313,0,1,0,95
313,0,34,0,95
252,2,687,2,95
252,2,783,0,95
252,2,765,2,95
83,2,1060,0,95
72,0,1068,0,95
72,0,834,0,95
72,0,1039,0,95
72,0,194,0,95
72,0,283,0,95
997,2,415,2,95
997,2,142,2,95
463,0,339,0,95
463,0,687,2,95
463,0,400,2,95
463,0,1004,2,95
9,0,391,0,95
9,0,938,0,95
9,0,1062,0,95
9,0,1039,0,95
1078,0,1079,0,95
1078,0,103,0,95
144,0,834,0,95
1064,2,475,2,95
1064,2,783,0,95
915,2,841,2,95
915,2,701,2,95
915,2,901,2,95
915,2,815,2,95
915,2,297,0,95
915,2,639,2,95
915,2,536,2,95
592,0,400,2,95
704,2,1072,0,95
704,2,768,0,95
704,2,1067,0,95
704,2,617,2,95
704,2,1053,0,95
708,0,1058,2,95
708,0,1075,2,95
847,0,101,0,95
32,0,1042,0,95
32,0,1068,0,95
371,0,590,0,95
823,2,242,2,95
823,2,498,0,95
823,2,1033,0,95
823,2,567,2,95
823,2,239,2,95
823,2,41,2,95
823,2,915,2,95
469,2,463,0,95
959,1,958,1,95
143,2,442,2,95
143,2,1037,2,95
595,2,590,0,95
768,0,501,2,95
389,0,830,0,95
389,0,667,2,95
389,0,498,0,95
389,0,242,2,95
44,1,129,1,95
44,1,189,1,95
1072,0,1080,0,95
1072,0,34,0,95
1072,0,325,2,95
1072,0,830,0,95
372,2,536,2,95
675,0,462,0,95
1037,2,595,2,95
1037,2,311,2,95
439,0,176,0,95
439,0,638,0,95
439,0,1019,0,95
439,0,388,0,95
536,2,927,2,95
536,2,372,2,95
817,0,194,0,95
151,0,602,2,95
151,0,609,2,95
34,0,1072,0,95
34,0,282,0,95
34,0,313,0,95
101,0,41,2,95
101,0,1002,0,95
101,0,847,0,95
101,0,176,0,95
101,0,282,0,95
244,2,415,2,95
600,2,42,2,95
600,2,823,2,95
600,2,289,0,95
502,0,176,0,95
193,0,626,0,95
193,0,847,0,95
193,0,233,0,95
767,0,502,0,95
1042,0,32,0,95
1042,0,758,0,95
1042,0,638,0,95
1042,0,1039,0,95
1076,2,1053,0,95
1076,2,783,0,95
1076,2,697,0,95
639,2,1054,2,95
1056,0,687,2,95
1056,0,609,2,95
415,2,195,2,95
415,2,840,2,95
415,2,997,2,95
791,1,523,1,95
316,1,955,1,95
90,0,1072,0,95
74,2,840,2,95
342,0,588,0,95
342,0,1068,0,95
342,0,502,0,95
339,0,1068,0,95
339,0,463,0,95
339,0,1066,0,95
103,0,938,0,95
103,0,1072,0,95
103,0,638,0,95
103,0,462,0,95
103,0,1060,0,95
103,0,1078,0,95
103,0,154,0,95
462,0,103,0,95
462,0,675,0,95
199,2,445,2,95
199,2,978,2,95
199,2,1050,2,95
199,2,971,2,95
483,0,176,0,95
145,2,1033,0,95
713,0,535,2,95
713,0,927,2,95
713,0,609,2,95
713,0,950,2,95
713,0,716,2,95
713,0,479,2,95
713,0,1032,2,95
713,0,762,2,95
713,0,209,2,95
713,0,884,2,95
713,0,738,2,95
713,0,629,2,95
713,0,95,2,95
713,0,325,2,95
713,0,998,2,95
713,0,940,2,95
713,0,1028,2,95
713,0,242,2,95
713,0,842,2,95
713,0,363,2,95
713,0,1043,2,95
713,0,400,2,95
713,0,124,2,95
713,0,105,2,95
713,0,542,2,95
583,2,509,2,95
41,2,495,2,95
588,0,342,0,95
1034,0,638,0,95
971,2,199,2,95
53,0,176,0,95
53,0,250,0,95
53,0,1018,0,95
53,0,26,0,95
53,0,834,0,95
616,2,517,2,95
617,2,701,2,95
617,2,728,2,95
561,2,281,2,95
1019,0,306,2,95
1019,0,439,0,95
67,0,938,0,95
67,0,1042,0,95
3,2,42,2,95
498,0,194,0,95
662,1,625,1,95
60,0,679,0,95
114,0,124,2,95
431,2,475,2,95
306,2,438,0,95
306,2,783,0,95
306,2,1019,0,95
282,0,1071,0,95
282,0,101,0,95
176,0,154,0,95
176,0,697,0,95
176,0,94,0,95
176,0,817,0,95
176,0,1056,0,95
176,0,840,2,95
176,0,439,0,95
176,0,502,0,95
176,0,638,0,95
176,0,101,0,95
176,0,263,0,95
176,0,1026,0,95
840,2,701,2,95
840,2,74,2,95
840,2,609,2,95
26,0,679,0,95
239,2,823,2,95
308,0,422,0,95
308,0,1056,0,95
308,0,1068,0,95
1039,0,131,0,95
1039,0,72,0,95
830,0,638,0,95
830,0,339,0,95
830,0,389,0,95
830,0,1072,0,95
830,0,765,2,95
391,0,68,2,95
391,0,325,2,95
475,2,1036,2,95
475,2,468,2,95
325,2,840,2,95
325,2,1033,0,95
325,2,1072,0,95
323,2,687,2,95
323,2,98,2,95
323,2,1073,2,95
323,2,632,2,95
1023,1,460,1,95
927,2,536,2,95
557,1,926,1,95
871,2,1050,2,95
638,0,830,0,95
638,0,373,0,95
638,0,1080,0,95
638,0,527,0,95
638,0,1081,0,95
638,0,254,0,95
638,0,439,0,95
638,0,346,2,95
638,0,779,0,95
638,0,388,0,95
638,0,881,0,95
638,0,176,0,95
638,0,758,0,95
638,0,1049,0,95
638,0,103,0,95
674,0,1068,0,95
121,0,194,0,95
765,2,1033,0,95
765,2,252,2,95
765,2,425,2,95
50,2,654,0,95
50,2,102,0,95
928,2,999,2,95
1082,0,1076,2,95
75,1,1041,1,95
973,0,400,2,95
973,0,103,0,95
132,1,333,1,95
242,2,823,2,95
242,2,209,2,95
242,2,454,2,95
242,2,389,0,95
949,0,1068,0,95
422,0,308,0,95
422,0,394,2,95
523,1,791,1,95
523,1,724,1,95
362,2,765,2,95
999,2,297,0,95
1077,1,926,1,95
555,0,654,0,95
555,0,1019,0,95
555,0,352,0,95
555,0,371,0,95
555,0,676,0,95
555,0,626,0,95
555,0,641,0,95
555,0,1060,0,95
555,0,391,0,95
853,0,400,2,95
687,2,302,0,95
687,2,463,0,95
687,2,1056,0,95
724,1,523,1,95
1050,2,199,2,95
1050,2,495,2,95
374,1,248,1,95
1063,1,835,1,95
1004,2,463,0,95
260,0,1028,2,95
260,0,949,0,95
27,1,481,1,95
233,0,193,0,95
102,0,50,2,95
102,0,943,2,95
777,0,502,0,95
777,0,882,0,95
777,0,988,0,95
542,2,543,0,95
542,2,598,0,95
542,2,783,0,95
598,0,542,2,95
377,2,281,2,95
377,2,755,0,95
377,2,1060,0,95
377,2,50,2,95
377,2,3,2,95
377,2,627,0,95
377,2,313,0,95
377,2,992,0,95
357,0,964,0,95
357,0,818,0,95
357,0,1039,0,95
357,0,654,0,95
357,0,1068,0,95
357,0,626,0,95
357,0,938,0,95
209,2,242,2,95
517,2,1065,2,95
517,2,616,2,95
517,2,709,2,95
68,2,783,0,95
68,2,391,0,95
356,2,543,0,95
454,1,509,1,96
454,1,242,1,96
297,1,999,1,96
297,1,242,1,96
297,1,482,1,96
1080,1,1072,1,96
1080,1,638,1,96
586,1,394,1,96
986,2,752,2,96
986,2,991,2,96
986,2,48,2,96
1036,0,701,1,96
1036,0,475,0,96
1036,0,58,0,96
732,0,701,1,96
990,1,513,1,96
303,0,212,1,96
926,2,1077,2,96
926,2,557,2,96
204,1,456,1,96
204,1,498,1,96
204,1,725,1,96
204,1,250,1,96
204,1,667,1,96
679,1,26,1,96
679,1,60,1,96
1,1,123,1,96
934,2,128,2,96
934,2,460,2,96
318,1,72,1,96
1060,1,191,1,96
543,0,356,1,96
543,0,542,1,96
203,2,866,2,96
211,0,212,1,96
859,1,400,1,96
859,1,388,1,96
859,1,325,1,96
810,1,708,1,96
160,1,783,0,96
482,1,194,1,96
539,1,1072,1,96
539,1,212,1,96
509,1,454,1,96
355,2,316,2,96
283,1,72,1,96
697,1,927,0,96
697,1,1042,1,96
697,1,1076,0,96
697,1,50,1,96
697,1,73,0,96
697,1,1070,0,96
801,1,768,1,96
801,1,313,1,96
681,1,638,1,96
681,1,626,1,96
681,1,590,1,96
681,1,388,1,96
131,1,1039,1,96
131,1,990,1,96
460,2,934,2,96
194,1,98,0,96
194,1,206,1,96
194,1,1084,1,96
194,1,573,1,96
194,1,1051,1,96
194,1,1085,1,96
194,1,241,1,96
194,1,453,1,96
194,1,586,1,96
194,1,644,1,96
194,1,711,1,96
194,1,209,1,96
194,1,404,1,96
194,1,1086,1,96
194,1,296,1,96
194,1,80,1,96
194,1,132,1,96
194,1,798,1,96
194,1,1056,1,96
194,1,376,1,96
194,1,575,1,96
194,1,97,1,96
194,1,342,1,96
194,1,456,1,96
194,1,322,1,96
194,1,237,1,96
194,1,599,1,96
194,1,1039,1,96
194,1,673,1,96
194,1,913,1,96
194,1,242,1,96
194,1,1063,1,96
194,1,295,1,96
194,1,222,1,96
194,1,465,1,96
194,1,842,1,96
194,1,277,1,96
194,1,915,1,96
194,1,254,1,96
194,1,596,1,96
194,1,815,1,96
194,1,1004,1,96
194,1,1083,1,96
194,1,949,1,96
194,1,817,1,96
194,1,753,1,96
194,1,125,1,96
194,1,619,1,96
194,1,516,1,96
194,1,60,1,96
194,1,774,1,96
194,1,498,1,96
194,1,527,1,96
194,1,679,1,96
194,1,449,1,96
194,1,131,1,96
194,1,598,0,96
194,1,72,1,96
194,1,289,1,96
1070,0,697,1,96
758,1,638,1,96
626,1,193,1,96
626,1,738,1,96
626,1,590,1,96
1069,1,586,1,96
590,1,408,1,96
590,1,595,0,96
590,1,371,1,96
738,1,626,1,96
1068,1,834,1,96
1068,1,72,1,96
1068,1,342,1,96
1068,1,308,1,96
1068,1,32,1,96
701,1,840,1,96
701,1,915,1,96
701,1,732,0,96
841,1,915,1,96
388,1,638,1,96
388,1,439,1,96
296,1,42,1,96
254,1,1039,1,96
1026,1,176,1,96
1026,1,1050,0,96
1026,1,609,1,96
1026,1,950,1,96
783,0,542,1,96
783,0,160,1,96
345,1,346,1,96
345,1,1058,1,96
950,1,1026,1,96
1049,1,638,1,96
1049,1,325,1,96
551,1,388,1,96
551,1,371,1,96
1033,1,847,1,96
1033,1,823,1,96
1033,1,325,1,96
1033,1,765,1,96
1033,1,437,1,96
191,1,1060,1,96
793,2,393,2,96
834,1,313,1,96
834,1,72,1,96
834,1,1068,1,96
834,1,144,1,96
834,1,1074,1,96
834,1,168,1,96
214,1,1072,1,96
214,1,1068,1,96
581,1,779,1,96
313,1,834,1,96
313,1,1,1,96
313,1,34,1,96
252,1,687,1,96
252,1,765,1,96
83,1,1060,1,96
72,1,1068,1,96
72,1,834,1,96
72,1,1039,1,96
72,1,283,1,96
72,1,194,1,96
997,0,415,0,96
997,0,142,0,96
463,1,339,1,96
463,1,687,1,96
463,1,400,1,96
463,1,1004,1,96
9,1,1062,1,96
9,1,391,1,96
9,1,938,1,96
1078,1,1079,1,96
1078,1,103,1,96
144,1,834,1,96
915,1,841,1,96
915,1,701,1,96
592,1,400,1,96
704,1,1072,1,96
704,1,768,1,96
704,1,1067,1,96
704,1,617,1,96
708,1,1058,1,96
708,1,1075,1,96
831,0,1050,0,96
847,1,101,1,96
32,1,1042,1,96
32,1,1068,1,96
371,1,590,1,96
823,1,242,1,96
823,1,498,1,96
823,1,1033,1,96
823,1,567,1,96
823,1,239,1,96
823,1,41,1,96
823,1,915,1,96
469,1,463,1,96
959,2,958,2,96
794,1,277,1,96
143,0,442,0,96
143,0,1037,0,96
595,0,590,1,96
768,1,501,1,96
389,1,830,1,96
389,1,667,1,96
389,1,498,1,96
389,1,242,1,96
44,1,129,1,96
44,1,189,1,96
1072,1,1080,1,96
1072,1,34,1,96
1072,1,325,1,96
1072,1,830,1,96
675,1,462,1,96
1037,0,595,0,96
1037,0,311,0,96
536,1,927,0,96
439,1,176,1,96
439,1,638,1,96
439,1,1019,1,96
439,1,388,1,96
817,1,194,1,96
151,1,602,1,96
151,1,609,1,96
34,1,155,1,96
34,1,313,1,96
34,1,1072,1,96
101,1,41,1,96
101,1,1002,1,96
101,1,847,1,96
101,1,176,1,96
101,1,282,1,96
1076,0,1053,1,96
1076,0,783,0,96
1076,0,697,1,96
600,1,42,1,96
600,1,823,1,96
600,1,289,1,96
502,1,176,1,96
193,1,626,1,96
193,1,847,1,96
193,1,233,1,96
767,1,502,1,96
1042,1,32,1,96
1042,1,758,1,96
1042,1,638,1,96
244,0,415,0,96
437,1,1033,1,96
1056,1,687,1,96
1056,1,609,1,96
415,0,195,0,96
415,0,840,1,96
316,2,955,2,96
90,1,1072,1,96
342,1,502,1,96
342,1,588,1,96
342,1,1068,1,96
339,1,1068,1,96
339,1,463,1,96
103,1,938,1,96
103,1,1072,1,96
103,1,638,1,96
103,1,462,1,96
103,1,1060,1,96
103,1,1078,1,96
103,1,154,1,96
462,1,103,1,96
462,1,675,1,96
199,0,445,0,96
199,0,978,0,96
199,0,1050,0,96
199,0,971,0,96
588,1,1019,1,96
483,1,176,1,96
145,1,1033,1,96
713,1,535,1,96
713,1,1032,1,96
713,1,927,0,96
713,1,609,1,96
713,1,884,1,96
713,1,542,1,96
713,1,325,1,96
713,1,1043,1,96
713,1,950,1,96
41,1,495,1,96
1034,1,638,1,96
1032,1,1056,1,96
971,0,199,0,96
53,1,176,1,96
53,1,250,1,96
53,1,1018,1,96
53,1,26,1,96
53,1,834,1,96
616,2,517,2,96
617,1,701,1,96
561,1,281,1,96
1019,1,306,1,96
1019,1,439,1,96
67,1,595,0,96
67,1,938,1,96
662,2,625,2,96
60,1,679,1,96
306,1,438,1,96
306,1,783,0,96
306,1,1019,1,96
431,0,475,0,96
282,1,1071,1,96
282,1,101,1,96
176,1,154,1,96
176,1,697,1,96
176,1,94,1,96
176,1,817,1,96
176,1,1056,1,96
176,1,840,1,96
176,1,439,1,96
176,1,502,1,96
176,1,638,1,96
176,1,1026,1,96
176,1,101,1,96
26,1,679,1,96
239,1,823,1,96
840,1,701,1,96
1039,1,131,1,96
1039,1,72,1,96
619,1,654,1,96
189,1,144,1,96
189,1,708,1,96
189,1,1068,1,96
308,1,422,1,96
308,1,1056,1,96
308,1,1068,1,96
475,0,1036,0,96
475,0,468,0,96
674,1,1068,1,96
830,1,638,1,96
830,1,339,1,96
830,1,389,1,96
830,1,1072,1,96
830,1,765,1,96
325,1,840,1,96
325,1,1033,1,96
325,1,1072,1,96
323,1,687,1,96
323,1,98,0,96
323,1,1073,0,96
323,1,632,0,96
927,0,536,1,96
557,2,926,2,96
871,0,1050,0,96
638,1,830,1,96
638,1,373,1,96
638,1,1080,1,96
638,1,527,1,96
638,1,1081,1,96
638,1,254,1,96
638,1,439,1,96
638,1,346,1,96
638,1,779,1,96
638,1,388,1,96
638,1,881,1,96
638,1,176,1,96
638,1,758,1,96
638,1,1049,1,96
638,1,103,1,96
765,1,1033,1,96
765,1,252,1,96
50,1,654,1,96
50,1,102,1,96
928,1,714,1,96
928,1,915,1,96
928,1,103,1,96
928,1,794,1,96
928,1,999,1,96
1082,1,1076,0,96
75,2,1041,2,96
973,1,400,1,96
973,1,103,1,96
132,1,333,1,96
242,1,823,1,96
242,1,209,1,96
242,1,454,1,96
242,1,389,1,96
949,1,1068,1,96
422,1,1060,1,96
422,1,308,1,96
422,1,394,1,96
523,2,791,2,96
555,1,654,1,96
555,1,1019,1,96
555,1,352,1,96
555,1,371,1,96
555,1,676,1,96
555,1,626,1,96
555,1,641,1,96
555,1,1060,1,96
555,1,391,1,96
1077,2,926,2,96
687,1,302,1,96
687,1,463,1,96
687,1,1056,1,96
724,2,523,2,96
1050,0,199,0,96
1050,0,495,1,96
374,2,248,2,96
1004,1,463,1,96
260,1,1028,1,96
260,1,949,1,96
102,1,50,1,96
542,1,543,0,96
542,1,783,0,96
542,1,598,0,96
598,0,542,1,96
377,1,281,1,96
377,1,755,1,96
377,1,1060,1,96
377,1,50,1,96
377,1,3,1,96
377,1,627,1,96
377,1,313,1,96
357,1,964,1,96
357,1,818,1,96
357,1,1039,1,96
357,1,654,1,96
357,1,1068,1,96
357,1,626,1,96
357,1,938,1,96
356,1,543,0,96
517,2,1065,2,96
517,2,616,2,96
517,2,709,2,96
881,1,638,1,96
454,0,242,0,97
297,0,999,0,97
297,0,242,0,97
1080,0,1072,0,97
1080,0,638,0,97
307,0,509,0,97
1036,1,701,1,97
1036,1,475,1,97
986,0,915,0,97
990,0,523,0,97
990,0,419,0,97
990,0,513,0,97
926,1,1077,1,97
926,1,557,1,97
204,0,1070,0,97
204,0,176,0,97
679,0,903,0,97
679,0,194,0,97
679,0,346,0,97
679,0,26,0,97
934,1,460,1,97
318,0,72,0,97
1060,0,191,0,97
543,1,356,1,97
810,0,708,0,97
781,1,701,1,97
539,0,1072,0,97
539,0,212,0,97
509,0,194,0,97
509,0,306,0,97
509,0,595,0,97
509,0,389,0,97
509,0,1039,0,97
509,0,872,0,97
509,0,277,0,97
509,0,817,0,97
681,0,388,0,97
681,0,638,0,97
681,0,626,0,97
801,0,768,0,97
801,0,313,0,97
429,1,950,2,97
460,1,934,1,97
697,0,927,2,97
697,0,1070,0,97
697,0,1042,0,97
697,0,1076,0,97
194,0,98,0,97
194,0,206,0,97
194,0,1084,0,97
194,0,573,0,97
194,0,1051,0,97
194,0,1085,0,97
194,0,241,0,97
194,0,453,0,97
194,0,586,0,97
194,0,644,0,97
194,0,711,0,97
194,0,209,0,97
194,0,404,0,97
194,0,1086,0,97
194,0,296,0,97
194,0,80,0,97
194,0,132,0,97
194,0,798,0,97
194,0,1056,0,97
194,0,376,0,97
194,0,575,0,97
194,0,97,0,97
194,0,342,0,97
194,0,456,0,97
194,0,322,0,97
194,0,237,0,97
194,0,599,0,97
194,0,1039,0,97
194,0,673,0,97
194,0,289,0,97
194,0,913,0,97
194,0,242,0,97
194,0,1063,0,97
194,0,295,0,97
194,0,222,0,97
194,0,465,0,97
194,0,842,0,97
194,0,277,0,97
194,0,915,0,97
194,0,254,0,97
194,0,596,0,97
194,0,815,0,97
194,0,1004,0,97
194,0,1083,0,97
194,0,949,0,97
194,0,817,0,97
194,0,753,0,97
194,0,125,0,97
194,0,619,0,97
194,0,516,0,97
194,0,60,0,97
194,0,774,0,97
194,0,498,0,97
194,0,527,0,97
